millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849448283.5935,9.610326,1.371878,2.595315,0.081005,-0.168404,0.028245
1743849448652.3818,9.02614,1.228225,1.620875,-0.093795,-0.422343,-0.140692
1743849449049.1555,7.838616,1.142034,-2.664747,0.155881,-1.049862,0.021051
1743849449482.7717,11.69328,4.972757,-5.274426,-0.288046,0.252073,-0.052227
1743849450071.9202,6.459556,-0.732626,-0.1652,-0.244346,1.104221,-0.388236
1743849450513.589,9.150639,1.570596,4.434062,-0.041568,1.10049,0.006928
1743849450909.3496,5.77242,2.846706,7.149086,-0.583286,1.276888,-0.084202
1743849451317.9788,-1.266533,-1.908179,9.572019,-0.319489,1.676315,0.115112
1743849451712.005,-3.186682,-0.921768,8.571242,-0.033841,0.275256,0.029044
1743849452135.1196,-3.313575,-1.101333,8.640674,0.001599,-0.037038,0.029577
