millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731536144.56,10.12747,-1.103727,3.557784,0.036772,-0.264064,-0.163608
1743731536672.1975,9.449914,-0.718261,2.889802,-0.002398,-0.0874,-0.027712
1743731537071.361,9.753978,-1.228225,3.153164,-0.19585,-0.151351,0.015188
1743731537462.62,9.967062,-0.995988,2.707842,-0.10845,-0.103387,0.002665
1743731537607.1328,10.75236,-1.051055,2.53546,-0.155881,-0.115911,-0.162809
1743731538294.8342,9.878476,-0.782904,2.875436,0.032508,0.09113,0.001599
1743731538686.6152,9.78989,-0.873884,3.335123,0.000533,0.021583,0.122839
1743731539273.8062,9.052477,-0.54109,4.098873,0.708524,-0.033041,0.29151
1743731539534.524,9.263166,-0.54109,4.19943,0.044499,-0.027179,-0.007994
1743731539662.9536,9.23683,-0.466869,4.091691,-0.052227,-0.00453,-0.02185
